SOURCE_ID, COMMODITY_DESC, GEOGRAPHY_DESC, ATTRIBUTE_DESC, UNIT_DESC, YEAR_ID, TIMEPERIOD_ID, TIMEPERIOD_DESC, AMOUNT
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2006,5,"May",0.15
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2006,6,"Jun",0.15
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2006,7,"Jul",0.16
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2006,8,"Aug",0.17
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2006,9,"Sep",0.17
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2006,10,"Oct",0.17
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2006,11,"Nov",0.17
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2006,12,"Dec",0.17
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,1,"Jan",0.22
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,2,"Feb",0.22
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,3,"Mar",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,4,"Apr",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,5,"May",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,6,"Jun",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,7,"Jul",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,8,"Aug",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,9,"Sep",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,10,"Oct",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,11,"Nov",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2007,12,"Dec",0.21
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,1,"Jan",0.20
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,2,"Feb",0.20
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,3,"Mar",0.19
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,4,"Apr",0.19
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,5,"May",0.19
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,6,"Jun",0.19
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,7,"Jul",0.19
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,8,"Aug",0.20
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,9,"Sep",0.20
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,10,"Oct",0.20
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,11,"Nov",0.20
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2008,12,"Dec",0.20
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,1,"Jan",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,2,"Feb",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,3,"Mar",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,4,"Apr",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,5,"May",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,6,"Jun",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,7,"Jul",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,8,"Aug",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,9,"Sep",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,10,"Oct",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,11,"Nov",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2009,12,"Dec",0.09
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,1,"Jan",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,2,"Feb",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,3,"Mar",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,4,"Apr",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,5,"May",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,6,"Jun",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,7,"Jul",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,8,"Aug",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,9,"Sep",0.02
116,"Interest on operating capital","New Mexico ","Operating costs","dollars per cwt",2010,10,"Oct",0.02
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,1,"Jan",0.37
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,2,"Feb",0.36
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,3,"Mar",0.35
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,4,"Apr",0.35
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,5,"May",0.34
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,6,"Jun",0.35
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,7,"Jul",0.36
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,8,"Aug",0.38
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,9,"Sep",0.39
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,10,"Oct",0.38
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,11,"Nov",0.38
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2006,12,"Dec",0.38
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,1,"Jan",0.41
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,2,"Feb",0.41
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,3,"Mar",0.39
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,4,"Apr",0.39
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,5,"May",0.39
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,6,"Jun",0.40
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,7,"Jul",0.41
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,8,"Aug",0.40
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,9,"Sep",0.40
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,10,"Oct",0.40
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,11,"Nov",0.40
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2007,12,"Dec",0.40
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,1,"Jan",0.38
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,2,"Feb",0.38
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,3,"Mar",0.36
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,4,"Apr",0.35
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,5,"May",0.36
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,6,"Jun",0.36
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,7,"Jul",0.37
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,8,"Aug",0.39
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,9,"Sep",0.38
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,10,"Oct",0.39
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,11,"Nov",0.37
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2008,12,"Dec",0.37
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,1,"Jan",0.43
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,2,"Feb",0.42
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,3,"Mar",0.41
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,4,"Apr",0.41
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,5,"May",0.40
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,6,"Jun",0.41
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,7,"Jul",0.43
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,8,"Aug",0.43
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,9,"Sep",0.43
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,10,"Oct",0.43
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,11,"Nov",0.43
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2009,12,"Dec",0.43
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,1,"Jan",0.45
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,2,"Feb",0.44
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,3,"Mar",0.44
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,4,"Apr",0.42
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,5,"May",0.42
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,6,"Jun",0.43
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,7,"Jul",0.44
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,8,"Aug",0.45
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,9,"Sep",0.44
116,"Marketing","New Mexico ","Operating costs","dollars per cwt",2010,10,"Oct",0.45
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,1,"Jan",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,2,"Feb",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,3,"Mar",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,4,"Apr",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,5,"May",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,6,"Jun",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,7,"Jul",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,8,"Aug",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,9,"Sep",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,10,"Oct",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,11,"Nov",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2006,12,"Dec",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,1,"Jan",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,2,"Feb",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,3,"Mar",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,4,"Apr",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,5,"May",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,6,"Jun",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,7,"Jul",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,8,"Aug",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,9,"Sep",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,10,"Oct",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,11,"Nov",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2007,12,"Dec",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,1,"Jan",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,2,"Feb",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,3,"Mar",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,4,"Apr",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,5,"May",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,6,"Jun",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,7,"Jul",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,8,"Aug",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,9,"Sep",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,10,"Oct",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,11,"Nov",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2008,12,"Dec",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,1,"Jan",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,2,"Feb",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,3,"Mar",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,4,"Apr",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,5,"May",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,6,"Jun",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,7,"Jul",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,8,"Aug",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,9,"Sep",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,10,"Oct",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,11,"Nov",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2009,12,"Dec",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,1,"Jan",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,2,"Feb",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,3,"Mar",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,4,"Apr",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,5,"May",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,6,"Jun",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,7,"Jul",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,8,"Aug",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,9,"Sep",0.00
116,"Opportunity cost of land (rental rate)","New Mexico ","Allocated overhead","dollars per cwt",2010,10,"Oct",0.00
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,1,"Jan",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,2,"Feb",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,3,"Mar",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,4,"Apr",0.14
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,5,"May",0.14
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,6,"Jun",0.14
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,7,"Jul",0.14
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,8,"Aug",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,9,"Sep",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,10,"Oct",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,11,"Nov",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2006,12,"Dec",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,1,"Jan",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,2,"Feb",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,3,"Mar",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,4,"Apr",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,5,"May",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,6,"Jun",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,7,"Jul",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,8,"Aug",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,9,"Sep",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,10,"Oct",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,11,"Nov",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2007,12,"Dec",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,1,"Jan",0.17
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,2,"Feb",0.17
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,3,"Mar",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,4,"Apr",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,5,"May",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,6,"Jun",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,7,"Jul",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,8,"Aug",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,9,"Sep",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,10,"Oct",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,11,"Nov",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2008,12,"Dec",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,1,"Jan",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,2,"Feb",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,3,"Mar",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,4,"Apr",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,5,"May",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,6,"Jun",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,7,"Jul",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,8,"Aug",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,9,"Sep",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,10,"Oct",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,11,"Nov",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2009,12,"Dec",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,1,"Jan",0.17
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,2,"Feb",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,3,"Mar",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,4,"Apr",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,5,"May",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,6,"Jun",0.15
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,7,"Jul",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,8,"Aug",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,9,"Sep",0.16
116,"Opportunity cost of unpaid labor","New Mexico ","Allocated overhead","dollars per cwt",2010,10,"Oct",0.16
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,1,"Jan",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,2,"Feb",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,3,"Mar",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,4,"Apr",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,5,"May",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,6,"Jun",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,7,"Jul",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,8,"Aug",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,9,"Sep",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,10,"Oct",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,11,"Nov",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2006,12,"Dec",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,1,"Jan",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,2,"Feb",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,3,"Mar",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,4,"Apr",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,5,"May",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,6,"Jun",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,7,"Jul",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,8,"Aug",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,9,"Sep",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,10,"Oct",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,11,"Nov",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2007,12,"Dec",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,1,"Jan",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,2,"Feb",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,3,"Mar",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,4,"Apr",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,5,"May",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,6,"Jun",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,7,"Jul",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,8,"Aug",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,9,"Sep",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,10,"Oct",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,11,"Nov",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2008,12,"Dec",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,1,"Jan",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,2,"Feb",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,3,"Mar",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,4,"Apr",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,5,"May",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,6,"Jun",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,7,"Jul",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,8,"Aug",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,9,"Sep",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,10,"Oct",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,11,"Nov",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2009,12,"Dec",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2010,1,"Jan",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2010,2,"Feb",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2010,3,"Mar",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2010,4,"Apr",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2010,5,"May",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2010,6,"Jun",0.00
116,"Other operating costs","New Mexico ","Operating costs","dollars per cwt",2010,7,"Jul",0.00
